Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","02292","Raw milk of goats","2021","2021","7021","Annual value","USD","564.2","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","02292","Raw milk of goats","2022","2022","7021","Annual value","USD","696.8","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","02292","Raw milk of goats","2023","2023","7021","Annual value","USD","1162.8","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2020","2020","7021","Annual value","USD","853.6","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2021","2021","7021","Annual value","USD","854.7","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2022","2022","7021","Annual value","USD","962.2","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","02291","Raw milk of sheep","2023","2023","7021","Annual value","USD","1485.1","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","0116","Rye","2020","2020","7021","Annual value","USD","554","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","0116","Rye","2021","2021","7021","Annual value","USD","580.6","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","0116","Rye","2022","2022","7021","Annual value","USD","560.8","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","0116","Rye","2023","2023","7021","Annual value","USD","620.7","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2020","2020","7021","Annual value","USD","354.4","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2021","2021","7021","Annual value","USD","385.8","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","7021","Annual value","USD","327.1","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","02941","Shorn wool, greasy, including fleece-washed shorn wool","2023","2023","7021","Annual value","USD","370.2","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","0141","Soya beans","2020","2020","7021","Annual value","USD","556.5","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","0141","Soya beans","2021","2021","7021","Annual value","USD","663.5","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","0141","Soya beans","2022","2022","7021","Annual value","USD","762.1","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01215","Spinach","2020","2020","7021","Annual value","USD","662.6","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01215","Spinach","2021","2021","7021","Annual value","USD","797.4","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01215","Spinach","2022","2022","7021","Annual value","USD","887.7","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01215","Spinach","2023","2023","7021","Annual value","USD","965.7","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2020","2020","7021","Annual value","USD","1038.4","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2021","2021","7021","Annual value","USD","1091","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2022","2022","7021","Annual value","USD","1198.1","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01445","Sunflower seed","2023","2023","7021","Annual value","USD","1599.7","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01324","Tangerines, mandarins, clementines","2020","2020","7021","Annual value","USD","545.3","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01324","Tangerines, mandarins, clementines","2021","2021","7021","Annual value","USD","434.2","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01324","Tangerines, mandarins, clementines","2022","2022","7021","Annual value","USD","434.1","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01324","Tangerines, mandarins, clementines","2023","2023","7021","Annual value","USD","632.9","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01234","Tomatoes","2020","2020","7021","Annual value","USD","460.9","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01234","Tomatoes","2021","2021","7021","Annual value","USD","572.7","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01234","Tomatoes","2022","2022","7021","Annual value","USD","650.1","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01234","Tomatoes","2023","2023","7021","Annual value","USD","916.7","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2020","2020","7021","Annual value","USD","3875.4","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2021","2021","7021","Annual value","USD","4299.8","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2022","2022","7021","Annual value","USD","4610.9","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01970","Unmanufactured tobacco","2023","2023","7021","Annual value","USD","5867.2","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01221","Watermelons","2020","2020","7021","Annual value","USD","168.4","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01221","Watermelons","2021","2021","7021","Annual value","USD","179.3","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01221","Watermelons","2022","2022","7021","Annual value","USD","230.1","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","01221","Watermelons","2023","2023","7021","Annual value","USD","354","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","0111","Wheat","2020","2020","7021","Annual value","USD","294.6","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","0111","Wheat","2021","2021","7021","Annual value","USD","342.2","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","0111","Wheat","2022","2022","7021","Annual value","USD","437.8","A","Official figure"
"PP","Producer Prices","008","Albania","5532","Producer Price (USD/tonne)","0111","Wheat","2023","2023","7021","Annual value","USD","356","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01341","Apples","2020","2020","7021","Annual value","USD","1790.4","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01341","Apples","2021","2021","7021","Annual value","USD","1860","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","0115","Barley","2020","2020","7021","Annual value","USD","197.2","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","0115","Barley","2021","2021","7021","Annual value","USD","185.1","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01243","Broad beans and horse beans, green","2020","2020","7021","Annual value","USD","575.2","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01243","Broad beans and horse beans, green","2021","2021","7021","Annual value","USD","607.2","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01212","Cabbages","2020","2020","7021","Annual value","USD","376.5","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01212","Cabbages","2021","2021","7021","Annual value","USD","377.2","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01229","Cantaloupes and other melons","2020","2020","7021","Annual value","USD","561","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01229","Cantaloupes and other melons","2021","2021","7021","Annual value","USD","787.5","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2020","2020","7021","Annual value","USD","335.6","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01251","Carrots and turnips","2021","2021","7021","Annual value","USD","335.3","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01213","Cauliflowers and broccoli","2020","2020","7021","Annual value","USD","490.1","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01213","Cauliflowers and broccoli","2021","2021","7021","Annual value","USD","523.6","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","7021","Annual value","USD","652.4","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","7021","Annual value","USD","615.9","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2020","2020","7021","Annual value","USD","3244.9","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2021","2021","7021","Annual value","USD","2980.4","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01330","Grapes","2020","2020","7021","Annual value","USD","1937.7","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01330","Grapes","2021","2021","7021","Annual value","USD","1421.8","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01252","Green garlic","2020","2020","7021","Annual value","USD","3669.6","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01252","Green garlic","2021","2021","7021","Annual value","USD","3411.8","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2020","2020","7021","Annual value","USD","1577.6","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2021","2021","7021","Annual value","USD","1594","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2020","2020","7021","Annual value","USD","1578.4","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2021","2021","7021","Annual value","USD","1563.4","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01214","Lettuce and chicory","2020","2020","7021","Annual value","USD","442.2","A","Official figure"
